 ,Area,Mean,Min,Max,Perim.,Circ.,AR,Round,Solidity
367,58.802,0.933,0.528,1.000,44.558,0.372,4.316,0.232,0.891
368,137.092,0.978,0.529,1.000,48.907,0.720,1.387,0.721,0.919
369,840.783,0.943,0.526,1.000,321.586,0.102,2.221,0.450,0.465
370,49.530,0.946,0.526,1.000,35.158,0.504,2.926,0.342,0.891
371,96.467,0.983,0.534,1.000,44.489,0.612,2.713,0.369,0.952
372,67.525,0.945,0.526,1.000,39.442,0.545,2.482,0.403,0.902
373,4.872,0.675,0.527,0.815,27.445,0.081,3.654,0.274,0.179
374,9.115,0.767,0.526,0.876,14.184,0.569,1.090,0.917,0.858
375,49.190,0.907,0.526,1.000,44.235,0.316,2.792,0.358,0.829
376,158.780,0.972,0.529,1.000,61.498,0.528,1.774,0.564,0.818
377,343.726,0.956,0.526,1.000,156.301,0.177,4.406,0.227,0.625
378,96.546,0.974,0.528,1.000,50.179,0.482,1.169,0.855,0.772
379,145.002,0.985,0.529,1.000,52.310,0.666,1.749,0.572,0.942
380,79.861,0.887,0.526,1.000,57.990,0.298,4.365,0.229,0.856
381,49.452,0.970,0.526,1.000,30.698,0.659,2.439,0.410,0.946
382,6.627,0.577,0.532,0.581,19.765,0.213,4.474,0.224,0.699
383,53.983,0.937,0.527,1.000,40.975,0.404,3.300,0.303,0.865
384,5.841,0.597,0.536,0.792,15.233,0.316,3.064,0.326,0.698
385,5.658,0.702,0.529,0.920,9.740,0.749,1.690,0.592,0.906
386,63.570,0.979,0.527,1.000,36.587,0.597,2.396,0.417,0.911
387,213.732,0.929,0.527,1.000,80.266,0.417,2.878,0.347,0.870
388,152.939,0.982,0.527,1.000,48.292,0.824,1.393,0.718,0.962
389,69.856,0.980,0.526,1.000,34.249,0.748,1.338,0.748,0.951
390,116.033,0.968,0.527,1.000,48.070,0.631,1.891,0.529,0.931
391,102.544,0.970,0.526,1.000,50.493,0.505,1.508,0.663,0.870
392,205.612,0.984,0.526,1.000,73.377,0.480,1.947,0.514,0.785
393,84.052,0.980,0.527,1.000,36.894,0.776,1.218,0.821,0.962
394,172.767,0.873,0.526,1.000,76.058,0.375,1.886,0.530,0.776
395,108.909,0.977,0.527,1.000,48.812,0.574,2.046,0.489,0.862
396,171.536,0.948,0.525,1.000,72.262,0.413,1.469,0.681,0.704
397,295.374,0.963,0.526,1.000,132.651,0.211,4.544,0.220,0.675
398,114.462,0.973,0.526,1.000,46.341,0.670,1.412,0.708,0.943
399,88.688,0.927,0.526,1.000,52.467,0.405,2.543,0.393,0.776
400,179.000,0.983,0.526,1.000,58.552,0.656,1.358,0.736,0.909
401,4.034,0.649,0.529,0.958,21.328,0.111,8.352,0.120,0.349
402,7.491,0.819,0.536,1.000,12.637,0.589,1.813,0.551,0.872
403,132.378,0.977,0.526,1.000,60.076,0.461,2.894,0.346,0.872
404,34.496,0.846,0.526,0.995,35.891,0.337,3.574,0.280,0.640
405,116.060,0.933,0.526,1.000,77.140,0.245,2.682,0.373,0.658
406,129.077,0.984,0.527,1.000,47.452,0.720,1.386,0.721,0.949
407,47.356,0.975,0.534,1.000,27.658,0.778,1.664,0.601,0.960
408,161.687,0.901,0.526,1.000,80.181,0.316,1.469,0.681,0.685
409,943.589,0.880,0.526,1.000,724.362,0.023,6.246,0.160,0.217
410,149.586,0.967,0.526,1.000,50.097,0.749,1.183,0.845,0.939
411,121.665,0.847,0.526,1.000,78.438,0.248,3.225,0.310,0.701
412,27.397,0.961,0.527,1.000,24.951,0.553,2.782,0.359,0.895
413,476.077,0.971,0.526,1.000,203.158,0.145,1.738,0.575,0.629
414,196.811,0.973,0.526,1.000,69.352,0.514,1.698,0.589,0.822
415,22.866,0.922,0.533,1.000,24.976,0.461,3.637,0.275,0.901
416,128.580,0.976,0.528,1.000,51.608,0.607,1.514,0.661,0.929
417,69.044,0.940,0.527,1.000,49.191,0.359,1.399,0.715,0.730
418,102.439,0.965,0.526,1.000,44.889,0.639,1.514,0.660,0.904
419,46.309,0.955,0.527,1.000,28.243,0.730,1.583,0.632,0.944
420,40.572,0.884,0.526,1.000,31.722,0.507,1.969,0.508,0.874
421,243.932,0.944,0.526,1.000,143.272,0.149,5.604,0.178,0.518
422,98.144,0.944,0.526,1.000,77.205,0.207,3.511,0.285,0.541
423,8.146,0.816,0.531,1.000,19.804,0.261,4.009,0.249,0.751
424,198.121,0.968,0.526,1.000,69.643,0.513,2.033,0.492,0.877
425,13.201,0.926,0.539,0.995,15.132,0.725,2.046,0.489,0.920
426,289.036,0.961,0.527,1.000,109.467,0.303,3.137,0.319,0.815
427,59.903,0.959,0.526,1.000,33.949,0.653,2.096,0.477,0.944
428,31.117,0.973,0.526,1.000,28.298,0.488,3.433,0.291,0.922
429,16.763,0.837,0.526,1.000,47.233,0.094,5.914,0.169,0.251
430,96.782,0.959,0.527,1.000,48.884,0.509,1.892,0.529,0.813
431,101.392,0.967,0.527,1.000,62.351,0.328,4.574,0.219,0.733
432,312.923,0.955,0.526,1.000,158.831,0.156,1.135,0.881,0.708
433,125.070,0.977,0.527,1.000,59.792,0.440,2.402,0.416,0.805
434,1526.140,0.965,0.526,1.000,551.049,0.063,2.528,0.396,0.463
435,193.694,0.967,0.527,1.000,100.345,0.242,5.557,0.180,0.818
436,41.070,0.972,0.540,1.000,25.686,0.782,1.306,0.765,0.948
437,129.549,0.967,0.527,1.000,53.873,0.561,1.805,0.554,0.901
438,24.831,0.904,0.526,1.000,39.333,0.202,1.617,0.618,0.526
439,148.696,0.948,0.526,1.000,91.128,0.225,2.579,0.388,0.586
440,115.667,0.932,0.526,1.000,50.431,0.572,1.655,0.604,0.906
441,216.063,0.884,0.526,1.000,269.034,0.038,4.656,0.215,0.120
442,49.714,0.860,0.528,1.000,50.093,0.249,6.763,0.148,0.707
443,4250.749,0.954,0.525,1.000,1372.931,0.028,1.762,0.568,0.547
444,95.629,0.966,0.527,1.000,47.351,0.536,2.630,0.380,0.913
445,44.344,0.899,0.527,1.000,39.049,0.365,2.861,0.350,0.882
446,53.957,0.959,0.533,1.000,29.743,0.766,1.239,0.807,0.930
447,5.448,0.849,0.527,1.000,14.050,0.347,5.165,0.194,0.798
448,7.701,0.895,0.530,0.997,11.611,0.718,2.091,0.478,0.870
449,67.315,0.959,0.527,1.000,38.457,0.572,1.415,0.707,0.870
450,84.969,0.928,0.525,1.000,45.395,0.518,1.172,0.853,0.875
451,9.377,0.863,0.526,1.000,37.084,0.086,4.688,0.213,0.200
452,88.505,0.954,0.526,1.000,53.975,0.382,1.362,0.734,0.722
453,94.634,0.944,0.527,1.000,50.169,0.472,1.824,0.548,0.897
454,133.294,0.945,0.526,1.000,66.059,0.384,2.903,0.345,0.780
455,143.824,0.908,0.525,1.000,85.593,0.247,3.512,0.285,0.759
456,23.311,0.939,0.528,1.000,24.296,0.496,3.045,0.328,0.917
457,5.998,0.824,0.527,1.000,16.986,0.261,4.417,0.226,0.633
458,54.193,0.894,0.526,1.000,40.579,0.414,2.836,0.353,0.823
459,4.086,0.852,0.526,1.000,20.726,0.120,10.949,0.091,0.459
460,490.143,0.951,0.526,1.000,220.461,0.127,5.274,0.190,0.451
461,124.782,0.977,0.526,1.000,47.975,0.681,1.872,0.534,0.934
462,4.400,0.581,0.526,0.732,24.699,0.091,12.780,0.078,0.529
463,66.110,0.928,0.527,1.000,38.827,0.551,1.731,0.578,0.931
464,82.428,0.781,0.525,1.000,96.336,0.112,3.678,0.272,0.436
465,425.342,0.934,0.526,1.000,155.467,0.221,2.006,0.498,0.608
466,132.692,0.961,0.526,1.000,52.876,0.596,1.611,0.621,0.805
467,227.038,0.959,0.526,1.000,121.310,0.194,1.307,0.765,0.681
468,190.106,0.967,0.528,1.000,69.195,0.499,2.033,0.492,0.874
469,186.675,0.979,0.526,1.000,69.326,0.488,1.433,0.698,0.797
470,62.469,0.973,0.527,1.000,35.874,0.610,2.640,0.379,0.922
471,7.910,0.815,0.529,1.000,20.412,0.239,2.743,0.365,0.658
472,8.801,0.966,0.529,1.000,15.384,0.467,3.706,0.270,0.847
473,89.657,0.974,0.526,1.000,39.687,0.715,1.703,0.587,0.925
474,65.089,0.948,0.532,1.000,40.919,0.488,2.373,0.421,0.818
475,273.739,0.972,0.526,1.000,122.597,0.229,5.704,0.175,0.603
476,4.767,0.678,0.531,1.000,10.924,0.502,1.799,0.556,0.790
477,391.789,0.964,0.526,1.000,116.666,0.362,3.308,0.302,0.786
478,306.480,0.935,0.527,1.000,165.838,0.140,1.368,0.731,0.617
479,77.294,0.944,0.527,1.000,43.035,0.524,1.783,0.561,0.819
480,72.999,0.978,0.531,1.000,35.380,0.733,1.250,0.800,0.940
481,52.752,0.946,0.526,1.000,34.920,0.544,2.046,0.489,0.924
482,168.235,0.899,0.527,1.000,80.188,0.329,2.288,0.437,0.724
483,82.978,0.955,0.526,1.000,60.187,0.288,2.213,0.452,0.818
484,5.134,0.617,0.537,0.970,11.856,0.459,3.699,0.270,0.845
485,44.973,0.883,0.526,1.000,34.566,0.473,3.299,0.303,0.918
486,4.374,0.698,0.526,0.970,10.868,0.465,3.530,0.283,0.780
487,139.161,0.931,0.527,1.000,72.478,0.333,3.459,0.289,0.685
488,204.853,0.939,0.526,1.000,126.743,0.160,3.100,0.323,0.676
489,9.796,0.578,0.527,0.581,13.190,0.708,1.634,0.612,0.880
490,45.208,0.953,0.527,1.000,41.671,0.327,1.883,0.531,0.842
491,43.349,0.936,0.527,1.000,38.402,0.369,2.040,0.490,0.798
492,46.020,0.932,0.528,1.000,30.999,0.602,2.422,0.413,0.943
493,4.558,0.764,0.534,0.943,9.014,0.705,1.569,0.637,0.921
494,59.929,0.858,0.528,0.958,32.212,0.726,1.233,0.811,0.942
495,22701.255,0.961,0.526,1.000,1095.726,0.238,1.685,0.593,0.803
496,30.174,0.812,0.526,0.943,28.328,0.473,1.660,0.602,0.868
497,39.001,0.742,0.529,0.943,31.928,0.481,1.756,0.570,0.858
498,183.872,0.871,0.528,1.000,80.873,0.353,4.407,0.227,0.910
499,129.784,0.875,0.528,0.958,55.276,0.534,2.006,0.498,0.861
500,6.260,0.798,0.534,0.943,10.427,0.724,1.762,0.568,0.895
501,77.216,0.864,0.529,1.000,41.164,0.573,2.339,0.427,0.929
502,98.615,0.850,0.526,1.000,55.122,0.408,2.158,0.463,0.836
503,72.920,0.876,0.527,1.000,36.901,0.673,1.380,0.725,0.927
504,42.196,0.866,0.533,0.943,34.062,0.457,3.467,0.288,0.954
505,65.586,0.871,0.528,0.943,34.171,0.706,1.929,0.518,0.954
506,81.433,0.882,0.529,1.000,39.490,0.656,1.866,0.536,0.945
507,106.185,0.876,0.529,1.000,45.157,0.654,1.599,0.625,0.947
508,63.360,0.876,0.530,0.943,37.211,0.575,2.755,0.363,0.965
509,66.084,0.849,0.526,0.943,33.965,0.720,1.113,0.899,0.827
510,7.727,0.779,0.528,0.943,16.947,0.338,2.727,0.367,0.698
511,91.596,0.880,0.528,1.000,44.306,0.586,1.996,0.501,0.932
512,50.788,0.869,0.527,1.000,44.091,0.328,2.417,0.414,0.817
513,5821.390,0.938,0.526,1.000,456.934,0.350,4.442,0.225,0.893
514,251.894,0.873,0.529,1.000,77.647,0.525,2.184,0.458,0.929
515,166.114,0.876,0.526,1.000,55.302,0.683,1.834,0.545,0.957
516,102.492,0.875,0.528,1.000,40.723,0.777,1.791,0.558,0.966
517,106.552,0.883,0.529,1.000,43.532,0.707,1.359,0.736,0.947
518,21.216,0.846,0.531,0.943,21.762,0.563,2.095,0.477,0.939
519,81.564,0.885,0.527,1.000,37.264,0.738,1.046,0.956,0.944
520,23.652,0.850,0.530,1.000,22.953,0.564,1.424,0.702,0.879
521,38.320,0.859,0.526,0.943,28.841,0.579,1.742,0.574,0.898
522,96.258,0.886,0.526,1.000,42.318,0.675,1.751,0.571,0.954
523,65.534,0.864,0.528,1.000,48.669,0.348,2.187,0.457,0.874
524,70.380,0.884,0.530,1.000,40.693,0.534,2.110,0.474,0.935
525,57.309,0.878,0.529,1.000,29.695,0.817,1.178,0.849,0.959
526,52.254,0.873,0.528,0.943,29.126,0.774,1.172,0.853,0.957
527,47.513,0.880,0.529,1.000,29.126,0.704,1.331,0.752,0.919
528,285.971,0.877,0.527,1.000,111.971,0.287,2.375,0.421,0.817
529,89.003,0.876,0.526,1.000,39.964,0.700,1.382,0.724,0.933
530,22.159,0.848,0.533,0.943,19.101,0.763,1.325,0.755,0.929
531,95.551,0.880,0.528,1.000,39.072,0.787,1.309,0.764,0.963
532,106.892,0.864,0.528,0.943,41.851,0.767,1.180,0.848,0.956
533,14.275,0.807,0.527,0.995,20.569,0.424,1.613,0.620,0.829
534,13280.133,0.935,0.526,1.000,525.925,0.603,1.053,0.950,0.952
535,73.549,0.883,0.526,1.000,40.013,0.577,2.011,0.497,0.968
536,178.791,0.894,0.526,1.000,56.613,0.701,1.477,0.677,0.937
537,247.468,0.897,0.526,1.000,64.006,0.759,1.487,0.673,0.961
538,33.972,0.844,0.527,0.958,29.244,0.499,1.494,0.669,0.875
539,62.391,0.882,0.530,1.000,35.570,0.620,1.796,0.557,0.940
540,19.094,0.781,0.527,0.943,34.737,0.199,2.378,0.420,0.633
541,41.149,0.867,0.530,0.943,25.614,0.788,1.346,0.743,0.952
542,88.479,0.888,0.526,1.000,41.321,0.651,1.301,0.768,0.919
543,19.356,0.813,0.528,0.943,30.862,0.255,1.609,0.621,0.581
544,107.861,0.868,0.527,0.943,71.049,0.269,2.468,0.405,0.784
545,10.189,0.762,0.528,1.000,20.151,0.315,1.570,0.637,0.760
546,48.823,0.863,0.529,1.000,35.590,0.484,1.446,0.692,0.906
547,24.438,0.841,0.528,0.943,21.138,0.687,1.180,0.848,0.892
548,39.603,0.823,0.529,1.000,53.681,0.173,5.495,0.182,0.684
549,2879.853,0.956,0.526,1.000,285.716,0.443,1.883,0.531,0.941
550,33.841,0.842,0.526,1.000,36.221,0.324,2.226,0.449,0.827
551,4.086,0.750,0.534,0.995,15.874,0.204,1.190,0.840,0.623
552,25.197,0.843,0.529,1.000,30.617,0.338,1.349,0.741,0.795
553,33.134,0.858,0.528,1.000,25.732,0.629,1.883,0.531,0.919
554,32.557,0.690,0.526,0.890,50.974,0.157,2.513,0.398,0.492
555,23.600,0.748,0.529,1.000,36.459,0.223,3.161,0.316,0.685
556,17.470,0.731,0.528,0.954,23.767,0.389,2.537,0.394,0.813
557,91.569,0.791,0.527,1.000,92.439,0.135,1.865,0.536,0.350
558,171.483,0.829,0.526,1.000,138.622,0.112,1.566,0.639,0.327
559,21278.576,0.850,0.525,1.000,6122.366,0.007,1.895,0.528,0.250
560,15.506,0.689,0.526,0.852,17.192,0.659,1.242,0.805,0.861
561,18.204,0.669,0.528,0.995,27.161,0.310,3.069,0.326,0.718
562,37.377,0.713,0.526,0.852,51.647,0.176,5.314,0.188,0.712
563,8.408,0.685,0.527,0.847,22.953,0.201,7.440,0.134,0.598
564,18.937,0.731,0.527,1.000,35.148,0.193,5.962,0.168,0.607
565,64.486,0.849,0.527,1.000,48.354,0.347,4.745,0.211,0.870
566,11.656,0.746,0.526,0.852,20.405,0.352,5.624,0.178,0.790
567,16.475,0.693,0.528,0.857,22.528,0.408,1.518,0.659,0.796
568,4.243,0.710,0.527,0.847,10.996,0.441,3.950,0.253,0.866
569,13.332,0.660,0.528,0.852,24.493,0.279,3.020,0.331,0.691
570,35.020,0.749,0.526,0.995,53.210,0.155,2.810,0.356,0.509
571,5.893,0.635,0.528,0.773,13.664,0.397,4.653,0.215,0.798
572,123.184,0.734,0.525,1.000,150.605,0.068,4.622,0.216,0.301
573,4.165,0.682,0.534,0.852,11.192,0.418,4.474,0.223,0.791
574,4.924,0.753,0.531,0.852,13.971,0.317,5.297,0.189,0.742
575,34.103,0.731,0.526,1.000,48.465,0.182,2.604,0.384,0.467
576,68.939,0.748,0.526,1.000,73.229,0.162,7.457,0.134,0.569
577,12.703,0.646,0.526,0.739,43.266,0.085,15.383,0.065,0.651
578,35.622,0.786,0.526,1.000,39.333,0.289,3.240,0.309,0.766
579,82.716,0.736,0.525,1.000,83.009,0.151,2.483,0.403,0.427
580,91.203,0.813,0.526,1.000,59.523,0.323,1.921,0.521,0.613
581,5.317,0.700,0.532,0.960,11.248,0.528,2.182,0.458,0.806
582,4.296,0.772,0.527,1.000,12.006,0.374,4.818,0.208,0.766
583,25.800,0.709,0.525,0.852,53.602,0.113,5.020,0.199,0.380
584,79.364,0.725,0.527,1.000,84.268,0.140,3.112,0.321,0.693
585,5.658,0.677,0.529,0.847,11.113,0.576,2.942,0.340,0.837
586,11.053,0.677,0.528,0.852,23.002,0.263,6.258,0.160,0.783
587,7.517,0.674,0.528,0.852,15.361,0.400,4.157,0.241,0.801
588,6.339,0.781,0.529,1.000,9.835,0.823,1.242,0.805,0.896
589,10.529,0.671,0.526,0.847,28.691,0.161,7.441,0.134,0.521
590,28.576,0.731,0.529,0.852,61.357,0.095,3.410,0.293,0.378
591,4.715,0.671,0.530,0.852,9.266,0.690,1.598,0.626,0.861
592,9.194,0.696,0.526,0.852,18.944,0.322,3.770,0.265,0.649
593,5.762,0.628,0.528,0.785,14.334,0.352,4.052,0.247,0.757
594,4.243,0.660,0.534,0.847,10.806,0.457,3.354,0.298,0.796
595,4.558,0.708,0.532,0.847,12.637,0.359,4.441,0.225,0.692
596,9.351,0.709,0.530,0.852,33.311,0.106,8.003,0.125,0.335
597,47.592,0.721,0.526,1.000,80.498,0.092,5.550,0.180,0.284
598,6.391,0.675,0.526,0.847,21.534,0.173,8.875,0.113,0.589
599,7.858,0.693,0.526,0.852,17.862,0.309,4.491,0.223,0.598
600,6.312,0.637,0.534,0.847,13.687,0.423,1.755,0.570,0.717
601,7.596,0.699,0.527,0.852,15.076,0.420,2.885,0.347,0.740
602,4.846,0.714,0.539,0.847,13.167,0.351,3.789,0.264,0.688
603,21.635,0.698,0.525,0.852,35.884,0.211,3.034,0.330,0.650
604,20.378,0.722,0.527,0.857,47.076,0.116,3.149,0.318,0.266
605,24.097,0.714,0.525,0.852,55.247,0.099,1.194,0.837,0.245
606,18.832,0.732,0.525,0.933,23.806,0.418,2.497,0.400,0.729
607,73.916,0.715,0.525,0.990,104.789,0.085,2.209,0.453,0.236
608,16.816,0.734,0.526,0.852,33.935,0.183,7.828,0.128,0.588
609,17.890,0.753,0.527,0.852,36.335,0.170,7.652,0.131,0.490
610,21.295,0.729,0.527,1.000,35.417,0.213,2.723,0.367,0.646
611,22.369,0.687,0.526,0.949,31.343,0.286,5.061,0.198,0.738
612,8.879,0.762,0.528,1.000,11.588,0.831,1.249,0.800,0.913
613,70.353,0.738,0.525,1.000,55.561,0.286,2.877,0.348,0.589
614,12.258,0.758,0.532,0.995,17.721,0.491,2.050,0.488,0.831
615,15.847,0.692,0.526,0.995,26.860,0.276,2.947,0.339,0.695
616,48.352,0.789,0.526,1.000,46.193,0.285,3.107,0.322,0.798
617,749.240,0.798,0.525,1.000,363.559,0.071,1.722,0.581,0.380
618,7.098,0.703,0.529,0.852,13.419,0.495,3.859,0.259,0.866
619,110.585,0.745,0.526,1.000,144.429,0.067,3.503,0.285,0.281
620,20.352,0.738,0.527,1.000,31.944,0.251,3.998,0.250,0.645
621,14.956,0.841,0.525,1.000,16.773,0.668,2.194,0.456,0.895
622,25.695,0.676,0.527,0.852,60.121,0.089,19.823,0.050,0.536
623,38.136,0.682,0.526,0.990,60.446,0.131,4.045,0.247,0.569
624,8.958,0.654,0.533,0.832,20.089,0.279,1.828,0.547,0.633
625,43.506,0.700,0.526,0.995,51.889,0.203,5.178,0.193,0.736
626,26.926,0.793,0.526,1.000,32.356,0.323,3.072,0.326,0.778
627,5.762,0.615,0.527,0.780,18.415,0.214,3.057,0.327,0.513
628,15132.214,0.954,0.526,1.000,4855.372,0.008,2.029,0.493,0.397
629,8122.229,0.968,0.526,1.000,2073.071,0.024,2.500,0.400,0.534
630,22.630,0.953,0.540,1.000,29.142,0.335,2.828,0.354,0.756
631,77.111,0.974,0.527,1.000,46.314,0.452,3.290,0.304,0.942
632,71.742,0.959,0.526,1.000,47.687,0.396,2.703,0.370,0.887
633,90.731,0.976,0.530,1.000,45.555,0.549,2.263,0.442,0.940
634,181.934,0.948,0.526,1.000,71.846,0.443,2.552,0.392,0.932
635,22.473,0.912,0.527,1.000,26.782,0.394,2.209,0.453,0.789
636,45.470,0.975,0.527,1.000,34.079,0.492,2.960,0.338,0.953
637,7.963,0.852,0.527,1.000,28.210,0.126,4.347,0.230,0.315
638,170.724,0.985,0.526,1.000,58.798,0.621,1.740,0.575,0.885
639,147.726,0.970,0.531,1.000,51.029,0.713,1.465,0.682,0.947
640,22.761,0.857,0.526,1.000,43.705,0.150,6.229,0.161,0.653
641,81.747,0.975,0.526,1.000,46.912,0.467,2.771,0.361,0.864
642,89.788,0.965,0.529,1.000,43.555,0.595,1.517,0.659,0.927
643,1135.346,0.971,0.526,1.000,377.347,0.100,2.679,0.373,0.454
644,250.218,0.964,0.526,1.000,121.718,0.212,3.290,0.304,0.671
645,17.444,0.902,0.534,1.000,33.847,0.191,2.670,0.374,0.485
646,88.714,0.981,0.526,1.000,40.193,0.690,1.288,0.777,0.912
647,367.902,0.983,0.526,1.000,117.484,0.335,3.389,0.295,0.730
648,87.929,0.973,0.528,1.000,44.496,0.558,1.677,0.596,0.825
649,109.040,0.965,0.526,1.000,57.369,0.416,1.203,0.831,0.794
650,97.410,0.984,0.528,1.000,41.171,0.722,1.765,0.567,0.941
651,21.006,0.815,0.527,1.000,45.490,0.128,8.765,0.114,0.398
652,318.319,0.982,0.526,1.000,112.105,0.318,1.595,0.627,0.717
653,60.950,0.980,0.526,1.000,31.898,0.753,1.879,0.532,0.958
654,6.181,0.884,0.543,1.000,12.559,0.493,2.120,0.472,0.787
655,150.686,0.942,0.526,1.000,83.156,0.274,2.522,0.397,0.614
656,181.332,0.980,0.527,1.000,84.837,0.317,2.524,0.396,0.752
657,98.458,0.973,0.529,1.000,48.600,0.524,2.189,0.457,0.849
658,100.318,0.959,0.527,1.000,44.195,0.645,1.752,0.571,0.890
659,72.108,0.943,0.526,1.000,38.869,0.600,2.291,0.436,0.881
660,170.226,0.984,0.528,1.000,55.371,0.698,1.262,0.792,0.902
661,79.337,0.939,0.528,1.000,51.323,0.378,3.587,0.279,0.868
662,94.791,0.936,0.526,1.000,44.264,0.608,1.919,0.521,0.919
663,105.085,0.985,0.527,1.000,44.869,0.656,2.451,0.408,0.963
664,58.174,0.972,0.530,1.000,36.832,0.539,2.224,0.450,0.870
665,76.875,0.956,0.526,1.000,57.686,0.290,4.043,0.247,0.726
666,278.009,0.974,0.526,1.000,75.603,0.611,1.275,0.785,0.876
667,362.532,0.963,0.526,1.000,153.375,0.194,3.791,0.264,0.620
668,159.618,0.985,0.526,1.000,56.273,0.633,1.612,0.620,0.914
669,125.358,0.980,0.526,1.000,57.820,0.471,1.096,0.913,0.775
670,102.073,0.973,0.526,1.000,55.551,0.416,4.106,0.244,0.864
671,89.945,0.936,0.527,1.000,73.615,0.209,6.802,0.147,0.705
672,66.084,0.958,0.527,1.000,34.779,0.687,2.042,0.490,0.950
673,6.967,0.878,0.528,1.000,28.707,0.106,10.006,0.100,0.477
674,2240.884,0.950,0.525,1.000,1040.964,0.026,6.653,0.150,0.233
675,165.014,0.983,0.530,1.000,50.525,0.812,1.460,0.685,0.962
676,80.333,0.982,0.527,1.000,34.991,0.824,1.275,0.784,0.954
677,135.783,0.968,0.526,1.000,52.507,0.619,1.803,0.555,0.931
678,126.301,0.983,0.527,1.000,50.107,0.632,1.330,0.752,0.873
679,238.589,0.983,0.526,1.000,77.954,0.493,1.850,0.541,0.784
680,94.032,0.982,0.527,1.000,38.362,0.803,1.241,0.806,0.966
681,122.503,0.970,0.528,1.000,52.474,0.559,1.917,0.522,0.847
682,134.211,0.976,0.526,1.000,49.600,0.686,1.288,0.777,0.944
683,114.069,0.928,0.526,1.000,63.123,0.360,2.371,0.422,0.754
684,200.531,0.980,0.526,1.000,59.579,0.710,1.472,0.679,0.907
685,141.990,0.977,0.526,1.000,59.026,0.512,2.850,0.351,0.917
686,4.846,0.868,0.534,1.000,15.835,0.243,5.807,0.172,0.614
687,147.491,0.988,0.526,1.000,47.547,0.820,1.256,0.796,0.970
688,194.087,0.883,0.526,1.000,100.466,0.242,1.472,0.679,0.730
689,64.251,0.983,0.539,1.000,31.699,0.804,1.511,0.662,0.964
690,182.405,0.983,0.526,1.000,55.679,0.739,1.200,0.834,0.937
691,171.405,0.879,0.525,1.000,81.832,0.322,3.570,0.280,0.806
692,37.403,0.949,0.526,1.000,27.864,0.605,2.235,0.447,0.894
693,228.243,0.976,0.526,1.000,75.303,0.506,1.701,0.588,0.854
694,44.501,0.967,0.527,1.000,31.156,0.576,2.533,0.395,0.917
695,180.677,0.988,0.526,1.000,53.131,0.804,1.429,0.700,0.975
696,129.706,0.978,0.527,1.000,48.489,0.693,1.513,0.661,0.910
697,77.111,0.964,0.527,1.000,35.482,0.770,1.235,0.810,0.955
698,30.724,0.959,0.566,1.000,21.880,0.806,1.607,0.622,0.937
699,54.062,0.974,0.526,1.000,35.086,0.552,2.790,0.358,0.942
700,860.768,0.962,0.526,1.000,450.011,0.053,2.841,0.352,0.256
701,294.274,0.978,0.526,1.000,100.730,0.364,3.072,0.325,0.833
702,134.840,0.980,0.526,1.000,71.925,0.328,3.497,0.286,0.679
703,46.859,0.968,0.545,1.000,29.632,0.671,1.559,0.641,0.904
704,153.070,0.967,0.527,1.000,56.878,0.595,1.560,0.641,0.914
705,91.255,0.972,0.526,1.000,56.796,0.355,4.484,0.223,0.787
706,87.248,0.975,0.531,1.000,43.483,0.580,3.071,0.326,0.925
707,119.884,0.975,0.526,1.000,60.266,0.415,2.960,0.338,0.869
708,87.090,0.975,0.527,1.000,37.542,0.777,1.285,0.778,0.945
709,4.531,0.898,0.528,1.000,12.771,0.349,3.992,0.251,0.671
710,5.108,0.854,0.526,1.000,23.325,0.118,3.294,0.304,0.287
711,109.092,0.965,0.526,1.000,53.818,0.473,1.326,0.754,0.774
712,115.221,0.956,0.528,1.000,47.557,0.640,1.716,0.583,0.921
713,66.294,0.946,0.527,1.000,40.478,0.508,2.490,0.402,0.836
714,786.905,0.969,0.526,1.000,352.493,0.080,1.968,0.508,0.482
715,10.896,0.930,0.530,1.000,24.005,0.238,7.015,0.143,0.697
716,8.146,0.858,0.531,1.000,16.237,0.388,2.373,0.421,0.759
717,138.245,0.977,0.526,1.000,49.254,0.716,1.619,0.618,0.930
718,77.163,0.966,0.526,1.000,40.279,0.598,1.788,0.559,0.931
719,155.401,0.967,0.526,1.000,56.878,0.604,1.451,0.689,0.820
720,213.915,0.958,0.527,1.000,80.167,0.418,1.969,0.508,0.833
721,74.728,0.976,0.526,1.000,38.408,0.637,2.412,0.415,0.938
722,101.863,0.979,0.531,1.000,41.361,0.748,1.695,0.590,0.945
723,85.100,0.914,0.527,1.000,49.270,0.441,2.101,0.476,0.851
724,268.815,0.966,0.526,1.000,126.811,0.210,5.481,0.182,0.618
725,697.117,0.966,0.525,1.000,319.376,0.086,1.250,0.800,0.630
726,85.964,0.954,0.527,1.000,60.994,0.290,2.155,0.464,0.792
727,77.137,0.934,0.526,1.000,42.103,0.547,2.139,0.468,0.908
728,83.266,0.955,0.526,1.000,48.426,0.446,1.709,0.585,0.841
729,4.898,0.791,0.532,0.997,22.194,0.125,6.453,0.155,0.423
730,7.753,0.759,0.528,1.000,13.781,0.513,2.143,0.467,0.822
731,58.567,0.886,0.527,1.000,36.973,0.538,2.738,0.365,0.937
732,212.946,0.937,0.526,1.000,133.596,0.150,3.571,0.280,0.626
733,139.607,0.953,0.526,1.000,89.947,0.217,3.155,0.317,0.661
